Target,RMSE,MAE,MAPE
target1,16.713782226112087,13.659680181714023,374.3007659398949
target2,30.664491639388014,24.848586164797304,1576.1962286346138
target3,501.47939417381895,327.2594349979691,151.96653718631913
target4,27.611721917098663,24.883015072899617,83.935770734029
target7,10.667959987374122,8.886070520378366,39.914196781531636
target8,12.944609852380179,10.458991919523434,43.51756345163088
