Target,RMSE,MAE,MAPE
target1,11.470043558639915,9.484980016670185,85.28066467571462
target2,22.22430403045881,16.538232127805266,121.00334415876017
target3,454.83563525633394,289.77036592089075,92.23044897172915
target4,35.018861430743705,30.80268253375216,73.35458676077027
target7,12.960072771582283,11.013228120559019,39.116334378890095
target8,13.650885740665883,11.677141849546507,42.58783906920713
