Target,RMSE,MAE,MAPE
target1,7.842326613326373,6.373193275421272,31.719107991186508
target2,14.232195102546964,10.243526612349912,31.441810759969325
target3,428.07574107593325,320.01275525343755,68.11908476595741
target4,25.582247978800982,16.54450600175139,152.08495951733596
target7,11.283049006399514,9.866755956815124,41.03685247627866
target8,13.752191592242076,11.820049521142838,43.35072521731143
