Target,RMSE,MAE,MAPE
target1,14.227717207010517,11.264336494830786,59.08618641452614
target2,24.074890897999886,18.32934685333418,53.514250805362316
target3,554.1601525442805,380.24166135797,115.93648480816312
target4,17.307963375359837,6.94754564284375,100.0
target7,14.088151925013662,9.590833576378026,39.84717822960063
target8,17.076447871896274,11.22111116658126,40.27220173796418
