Target,RMSE,MAE,MAPE
target1,8.487108654562304,6.365194443316656,28.64416620063168
target2,14.551927721487584,10.410368764864838,33.941930841176394
target3,399.87005664331843,306.81881632742716,50.608389912797016
target4,18.52125611748275,10.175036822588133,300.9666586273966
target7,12.529031943405828,10.785722058041692,40.08765682992578
target8,14.590297271725499,12.577432542684955,43.076480094377736
