Target,RMSE,MAE,MAPE
target1,10.915531793847135,9.128670717530907,75.98501885520166
target2,21.26864848982146,15.792965375578365,104.19432272386067
target3,390.57341618073946,269.9620770662911,42.9953592214251
target4,35.668041941852515,31.342015237179176,73.04864954641256
target7,12.321035942101188,10.55634778742108,39.11378472450084
target8,14.599153580583724,12.561062816681865,41.950620997943325
