Target,RMSE,MAE,MAPE
target1,109.34333923655036,85.31184150234843,22.673713585842986
target2,66.31416385995769,52.35967272667738,24.30539626329592
target3,98.84387241760854,80.43923479865799,10.465266932486651
target4,159.1077759249749,131.20692195240767,28.870142470438907
target7,12.838349734578543,9.394736920275353,36.80725184510607
target8,17.343573255985564,12.751098285234267,44.386139019886784
