Target,RMSE,MAE,MAPE
target1,249.30806229510998,224.21544507082862,334.6996636861382
target2,170.3847317271333,161.93089259848512,1172.3786950154465
target3,331.50253989624946,320.51747514570826,63.915283386759356
target4,240.4162779646823,220.98586435741396,123.60620848351789
target7,17.048883373642838,15.430645871069032,67.41621340935193
target8,22.441906459190832,19.89317886354542,76.83689065346219
