Target,RMSE,MAE,MAPE
target1,56.68777705748066,51.71758309390176,16.782223538039208
target2,31.806313478420936,29.427439511300722,16.338851191236397
target3,84.70236484226565,66.84918506116631,8.131405214923761
target4,88.06586237431863,72.57786586001679,20.047816260005625
target7,18.602322786957952,16.40228431933052,82.47928288186444
target8,24.05617466802902,20.934321222928947,93.92373188241763
