Target,RMSE,MAE,MAPE
target1,184.0548373372734,155.01086903107833,43.10126070567624
target2,32.726280206022295,29.10741772129966,14.929342118107753
target3,150.5447925694921,123.09702627078812,14.511504167465597
target4,110.5281976198393,90.48143198442602,19.920670482495726
target7,13.995611939544593,12.528063244372474,32.659999254805825
target8,20.82310563781869,18.28651039605445,38.606838908665296
