Target,RMSE,MAE,MAPE
target1,277.9443983848989,248.02699479589353,863.8257039726498
target2,160.45411291359656,142.71242668773303,909.6151162998932
target3,458.21773563127164,398.31479386801897,154.51688443512867
target4,334.0937857697155,295.80869367140104,558.899820990233
target7,26.215459361306078,23.97225962887353,526.9868338873068
target8,32.33322110158603,29.444933064664117,668.9615660592801
