Target,RMSE,MAE,MAPE
target1,86.68380953919912,70.26114704653439,26.2826980352851
target2,53.81196935252119,43.946923227630236,29.548247790160076
target3,74.18259674258047,60.672327983514705,7.316467162616856
target4,140.57872577517,114.81364374380489,39.13847024782179
target7,12.50939453971052,11.24474712725827,41.34476214755789
target8,16.366999067758293,14.491083285932147,45.842657252549685
